MSKU,"Product Description",Category,"Image Filename","Image Relative Path","Source URL","Source Type","Match Method","Match Confidence","Image Status","File Size Bytes",Notes
7367,"A black Micro ATX gaming PC case featuring automatic RGB lighting. It is designed to house compact desktop components while providing gaming-oriented visual styling.","PC CASE","MSI MAG Forge M100A Auto RGB Micro ATX PC Case Black.jpg","assets/products/Accessories/MSI MAG Forge M100A Auto RGB Micro ATX PC Case Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/MSIMAGForgeM100A-a.png?v=1692261045,easypc,name,HIGH,DOWNLOADED,73960,"title=MSI MAG Forge M100A Auto RGB Micro ATX PC Case Black; exact/near title; saved 1000x1000 PNG"
9973,"A black MSI MAG Project Zero Micro ATX case designed for compatible compact PC builds. It provides a modern chassis platform for organizing components and creating a clean-looking system.","PC CASE","MSI MAG PANO 100R Project Zero Micro ATX PC Case Black.png","assets/products/Accessories/MSI MAG PANO 100R Project Zero Micro ATX PC Case Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9973-a.png?v=1776907589,easypc,name,HIGH,DOWNLOADED,308391,"title=MSI MAG PANO 100R Project Zero Micro ATX PC Case Black; exact/near title; saved 1000x1000 PNG"
10808,"A black Micro ATX case with ARGB lighting designed for gaming and customized desktop systems. It provides space for compatible components while adding illuminated visual styling.","PC CASE","MSI PAG PANO M110A ARGB Micro ATX PC Case Black.png","assets/products/Accessories/MSI PAG PANO M110A ARGB Micro ATX PC Case Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/078d1d76e0b6a49f8b773852c7afb3b6.png?v=1783661040,easypc,name,HIGH,DOWNLOADED,338907,"title=MSI PAG PANO M110A ARGB Micro ATX PC Case Black; exact/near title; saved 1000x1000 PNG"
10146,"A black MSI PANO 110R PZ mid-tower gaming case designed for larger custom desktop builds. Its mid-tower format provides room for compatible components, cooling, and cable management.","PC CASE",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched White case; CSV is Black"
10518,"A white NZXT H6 Flow ATX case with tempered glass designed for airflow-focused custom PC builds. It provides a modern chassis for gaming and performance components.","PC CASE","NZXT H6 Flow CC-H61FW-01 Tempered Glass ATX PC Case White.jpg","assets/products/Accessories/NZXT H6 Flow CC-H61FW-01 Tempered Glass ATX PC Case White.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11-146-356-01.webp?v=1765953237,easypc,name,HIGH,DOWNLOADED,72428,"title=NZXT H6 Flow CC-H61FW-01 Tempered Glass ATX PC Case White; exact/near title; saved 640x831 JPEG"
10519,"A white NZXT H7 Flow ATX case designed to support modern custom desktop builds. Its airflow-oriented design and spacious form factor make it suitable for gaming and performance systems.","PC CASE","NZXT H7 Flow (2024) CM-H72FW-01 ATX PC Case White.jpg","assets/products/Accessories/NZXT H7 Flow (2024) CM-H72FW-01 ATX PC Case White.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11-146-362-01.webp?v=1765953245,easypc,name,HIGH,DOWNLOADED,109058,"title=NZXT H7 Flow (2024) CM-H72FW-01 ATX PC Case White; exact/near title; saved 640x937 JPEG"
10520,"A black NZXT H7 Flow RGB ATX case designed for airflow and customized lighting. It provides a spacious platform for gaming and performance PC components.","PC CASE","NZXT H7 Flow RGB (2024) CM-H72FB-R1 ATX PC Case Black.jpg","assets/products/Accessories/NZXT H7 Flow RGB (2024) CM-H72FB-R1 ATX PC Case Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11-146-363-04.webp?v=1765954390,easypc,name,HIGH,DOWNLOADED,92871,"title=NZXT H7 Flow RGB (2024) CM-H72FB-R1 ATX PC Case Black; exact/near title; saved 640x897 JPEG"
11002,"A Micro ATX PC case with a tempered-glass panel, power supply, and fans included. It provides a convenient starting point for assembling a complete compact desktop system.","PC CASE","RAKK TANAN MATX Tempered Glass with PSU and Fans.jpg","assets/products/Accessories/RAKK TANAN MATX Tempered Glass with PSU and Fans.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11002_A.png?v=1771405090,easypc,msku,HIGH,DOWNLOADED,105619,"title=RAKK TANAN MATX Tempered Glass with PSU and Fans; exact/near title; saved 1080x1080 PNG"
11546,"A black Micro ATX PC case designed to house compatible desktop components. Its compact form factor makes it suitable for space-efficient office, home, or gaming builds.","PC CASE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9973-a.png?v=1776907589,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=MSI MAG PANO 100R Project Zero Micro ATX PC Case Black; weak match ratio=0.60 hits=3/5"
11102,"A black Micro ATX PC case supplied with a power supply. It provides a convenient chassis solution for building a compact desktop system with compatible components.","PC CASE",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Keytech_T-100_black_a.jpg?v=1689059793,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=Keytech T-100 Tempered Glass Micro ATX Gaming PC Case Black (With PSU); weak match ratio=0.57 hits=4/7"
9897,"A white Micro ATX PC case with an included power supply designed for compact desktop builds. It offers a practical starting point for assembling compatible office or home PCs.","PC CASE","YGT V100 Micro ATX PC Case with PSU White.png","assets/products/Accessories/YGT V100 Micro ATX PC Case with PSU White.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9897-a_ec633b96-b1f6-4ae4-8de6-6d4995853a5c.png?v=1744688427,easypc,msku,HIGH,DOWNLOADED,198957,"title=YGT V100 Micro ATX PC Case with PSU White; exact/near title; saved 1000x1000 PNG"
11222,"A portable power station rated at 300W with a 230Wh LiFePO4 battery. It is designed to provide convenient portable power for compatible electronics, devices, and small equipment.","POWER STATION","Bluetti AC2P 300W 230Wh LiFePO4 Portable Power Station.png","assets/products/Others/Bluetti AC2P 300W 230Wh LiFePO4 Portable Power Station.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11222-a.png?v=1776907676,easypc,name,HIGH,DOWNLOADED,218281,"title=Bluetti AC2P 300W 230Wh LiFePO4 Portable Power Station; exact/near title; saved 1000x1000 PNG"
11362,"A portable power station designed to provide convenient backup and off-grid electrical power for compatible devices. Its portable form factor makes it suitable for home backup, travel, and outdoor applications.","POWER STATION","Bluetti Premium 100 v2 Portable Power Station.png","assets/products/Others/Bluetti Premium 100 v2 Portable Power Station.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11393-a.png?v=1781547293,easypc,name,HIGH,DOWNLOADED,475300,"title=Bluetti Premium 30 v2 600W 320Wh Portable Power Station; token_ratio=0.86; saved 1000x1000 PNG"
11393,"A portable power station rated at 600W with a 320Wh capacity. It is designed to supply portable electrical power for compatible electronics and equipment during travel, outdoor use, or backup situations.","POWER STATION","Bluetti Premium 30 v2 600W 320WH Portable Power Station.png","assets/products/Others/Bluetti Premium 30 v2 600W 320WH Portable Power Station.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11393-a.png?v=1781547293,easypc,name,HIGH,DOWNLOADED,475300,"title=Bluetti Premium 30 v2 600W 320Wh Portable Power Station; exact/near title; saved 1000x1000 PNG"
11363,"A 130W foldable solar panel designed to provide portable solar energy for compatible power stations and equipment. Its foldable design makes it convenient for outdoor use, travel, and off-grid charging.","POWER STATION","Bluetti PV130 SORA130 130W Foldable Solar Panel.png","assets/products/Others/Bluetti PV130 SORA130 130W Foldable Solar Panel.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11363-a.png?v=1778809823,easypc,name,HIGH,DOWNLOADED,231451,"title=Bluetti PV130 SORA130 130W Foldable Solar Panel; exact/near title; saved 1000x1000 PNG"
11266,"A 500W non-modular ATX power supply with an 80+ Bronze efficiency rating. It is designed to provide stable power to compatible desktop components while keeping the build straightforward and cost-effective.","POWER SUPPLY","Acer AC-500 500W Non-Modular 80+ Bronze Power Supply Black.png","assets/products/Others/Acer AC-500 500W Non-Modular 80+ Bronze Power Supply Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11266-a.png?v=1778809722,easypc,name,HIGH,DOWNLOADED,389249,"title=Acer AC-500 500W Non-Modular 80+ Bronze Power Supply Black; exact/near title; saved 1000x1000 PNG"
8542,"A 550W fully modular power supply with an 80+ Bronze efficiency rating. Its modular cabling allows builders to connect only the required cables for a cleaner desktop installation.","POWER SUPPLY","Acer AC-550 550w Full Modular 80plus Bronze Power Supply.jpg","assets/products/Others/Acer AC-550 550w Full Modular 80plus Bronze Power Supply.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Acer_AC-550_550w_Full_Modular_80plus_Bronze_Power_Supply-b.png?v=1712555720,easypc,msku,HIGH,DOWNLOADED,180026,"title=Acer AC-550 550w Full Modular 80plus Bronze Power Supply; exact/near title; saved 1000x1000 PNG"
8543,"A 650W fully modular power supply with an 80+ Bronze efficiency rating. It is designed to provide reliable power for compatible mid-range and performance-oriented PC builds.","POWER SUPPLY","Acer AC-650 650w Full Modular 80plus Bronze Power Supply.jpg","assets/products/Others/Acer AC-650 650w Full Modular 80plus Bronze Power Supply.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Acer_AC-650_650w_Full_Modular_80plus_Bronze_Power_Supply-b.png?v=1712555929,easypc,name,HIGH,DOWNLOADED,180026,"title=Acer AC-650 650w Full Modular 80plus Bronze Power Supply; exact/near title; saved 1000x1000 PNG"
11267,"A 650W non-modular power supply with an 80+ Bronze efficiency rating and black finish. It is suitable for desktop systems requiring dependable power for compatible components.","POWER SUPPLY","Acer AC-650 650W Non-Modular 80+ Bronze Power Supply Black.jpg","assets/products/Others/Acer AC-650 650W Non-Modular 80+ Bronze Power Supply Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Acer_AC-650_650w_Full_Modular_80plus_Bronze_Power_Supply-b.png?v=1712555929,easypc,name,HIGH,DOWNLOADED,180026,"title=Acer AC-650 650w Full Modular 80plus Bronze Power Supply; token_ratio=0.80; saved 1000x1000 PNG"
11332,"A 750W non-modular power supply with an 80+ Bronze efficiency rating. Its higher wattage is suitable for compatible gaming and performance PC configurations.","POWER SUPPLY","Acer AC-750 750W Non-Modular 80+ Bronze Power Supply Black.png","assets/products/Others/Acer AC-750 750W Non-Modular 80+ Bronze Power Supply Black.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/11332-a.png?v=1778809681,easypc,msku,HIGH,DOWNLOADED,244745,"title=Acer AC-750 750W Non-Modular 80+ Bronze Power Supply Black; exact/near title; saved 1000x1000 PNG"
10376,"A 650W ATX 3.1 power supply with 80+ Bronze efficiency and a non-modular design. It is designed to provide dependable power for compatible modern desktop systems.","POWER SUPPLY",,,https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9703-a.png?v=1772409864,easypc,name,LOW,MATCH_UNCERTAIN,0,"title=CoolerMaster MWE 650W V3 (MPE-6501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply; weak match ratio=0.62 hits=8/13"
10679,"A 1000W fully modular ATX 3.1 power supply with 80+ Gold and Cybenetics Gold efficiency ratings. It is designed for high-performance desktop builds with demanding power requirements.","POWER SUPPLY",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
10052,"A 650W ASUS Prime power supply with an 80+ Bronze efficiency rating. It is designed to provide stable power for compatible desktop and gaming PC components.","POWER SUPPLY","Asus Prime 650W 80+ Bronze Power Supply.png","assets/products/Others/Asus Prime 650W 80+ Bronze Power Supply.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/asus-prime-650w-main_e0fb5794-e2bf-405b-abcf-e6b071b1a897.jpg?v=1762499427,easypc,name,HIGH,DOWNLOADED,1894444,"title=Asus Prime 650W 80+ Bronze Power Supply; exact/near title; saved 2400x2400 PNG"
10208,"An 850W ASUS Prime fully modular power supply with an 80+ Gold efficiency rating. It is suitable for performance-oriented desktop systems and allows flexible cable management.","POWER SUPPLY",,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
9703,"A 650W Cooler Master MWE V3 power supply featuring 80+ Bronze efficiency and ATX 3.1 compatibility. It is designed to provide dependable power for modern desktop builds.","POWER SUPPLY","CoolerMaster MWE 650W V3 (MPE-6501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply.png","assets/products/Others/CoolerMaster MWE 650W V3 (MPE-6501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9703-a.png?v=1772409864,easypc,name,HIGH,DOWNLOADED,496996,"title=CoolerMaster MWE 650W V3 (MPE-6501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply; exact/near title; saved 1000x1000 PNG"
9938,"A 750W Cooler Master MWE V3 power supply with 80+ Bronze efficiency and ATX 3.1 support. Its higher capacity is suitable for gaming and performance PC configurations.","POWER SUPPLY","CoolerMaster MWE 750W V3 (MPE-7501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply.png","assets/products/Others/CoolerMaster MWE 750W V3 (MPE-7501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/9938-a.png?v=1771009353,easypc,name,HIGH,DOWNLOADED,498112,"title=CoolerMaster MWE 750W V3 (MPE-7501-ACABW-3BUS) 80+ Bronze ATX 3.1 Power Supply; exact/near title; saved 1000x1000 PNG"
176,"A 700W desktop power supply designed to deliver electrical power to compatible PC components. Its capacity makes it suitable for a range of everyday and performance-oriented desktop builds.","POWER SUPPLY","Intelligent 700 watts Power Supply.jpg","assets/products/Others/Intelligent 700 watts Power Supply.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Intelligent_700_watts_Dual_12V_Power_Supply.jpg?v=1699412045,easypc,name,HIGH,DOWNLOADED,99680,"title=Intelligent 700 watts Dual 12V Power Supply; token_ratio=1.00; saved 1000x1000 JPEG"
4080,"A 550W MSI MAG power supply with an 80+ Bronze efficiency rating and non-modular cabling. It is designed for compatible entry-level and mid-range desktop systems.","POWER SUPPLY","MSI MAG A550BN 550Watts 80+ Non-Modular Power Supply Bronze.jpg","assets/products/Others/MSI MAG A550BN 550Watts 80+ Non-Modular Power Supply Bronze.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSI_MAG_A650BN_550Watts-a.jpg?v=1701920266,easypc,name,HIGH,DOWNLOADED,85901,"title=MSI MAG A650BN 650Watts/ A550BN 550Watts 80+ Non Modular Power Supply Bronze; token_ratio=1.00; saved 1200x1200 JPEG"
6242,"A 600W MSI MAG power supply designed to provide power for compatible desktop components. It is suitable for everyday PCs and systems requiring moderate power capacity.","POWER SUPPLY","MSI MAG A600DN 600W 80+ Power Supply.jpg","assets/products/Others/MSI MAG A600DN 600W 80+ Power Supply.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSI_MAG_A600DN_600W_80_Power_Supply.jpg?v=1704867909,easypc,name,HIGH,DOWNLOADED,104388,"title=MSI MAG A500DN/ A600DN 500W and 600W 80+ Hydro Bearing Power Supply; token_ratio=1.00; saved 1000x1000 JPEG"
4079,"A 650W MSI MAG power supply with 80+ Bronze efficiency and non-modular cabling. It is designed for compatible gaming and general-purpose desktop builds.","POWER SUPPLY","MSI MAG A650BN 650Watts 80+ Non-Modular Power Supply Bronze.jpg","assets/products/Others/MSI MAG A650BN 650Watts 80+ Non-Modular Power Supply Bronze.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/MSI_MAG_A650BN_650Watts-a.jpg?v=1701920222,easypc,name,HIGH,DOWNLOADED,85901,"title=MSI MAG A650BN 650Watts/ A550BN 550Watts 80+ Non Modular Power Supply Bronze; token_ratio=1.00; saved 1200x1200 JPEG"
7838,"An 850W fully modular MSI MAG power supply with PCIe 5 support and 80+ Gold efficiency. Its high capacity and modular cabling make it suitable for modern high-performance gaming systems.","POWER SUPPLY","MSI MAG A850GL 850Watts PCIE5 80+ Full Modular Power Supply Gold Black.jpg","assets/products/Others/MSI MAG A850GL 850Watts PCIE5 80+ Full Modular Power Supply Gold Black.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/MSI_MAG_A850GL_850Watts_PCIE5-a.png?v=1701327554,easypc,name,HIGH,DOWNLOADED,80990,"title=MSI MAG A850GL 850Watts PCIE5 80+ Full Modular Power Supply Gold; exact/near title; saved 1000x1000 PNG"
4804,"A compact wireless all-in-one printer designed for printing, scanning, and copying tasks. It is suitable for home, student, and small-office environments requiring versatile document and image handling.","PRINTER AND SCANNER","Canon Pixma MG3070S Compact Wireless All-In-One Printer.jpg","assets/products/Others/Canon Pixma MG3070S Compact Wireless All-In-One Printer.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Canon_Pixma_MG3070S_Compact_Wireless_All-In-One_Printer-a.jpg?v=1703039724,easypc,name,HIGH,DOWNLOADED,57410,"title=Canon Pixma MG3070S Compact Wireless All-In-One Printer Print , Scan , Copy; exact/near title; saved 1000x1000 JPEG"
2008,"A compact inkjet printer designed for everyday document and image printing. It is suitable for basic home, school, and personal printing needs.","PRINTER AND SCANNER","Canon Pixma TS207 Printer Inkjet.jpg","assets/products/Others/Canon Pixma TS207 Printer Inkjet.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/Canon_Pixma_TS207_Printer_Inkjet-a.png?v=1728352337,easypc,name,HIGH,DOWNLOADED,35572,"title=Canon Pixma TS207 Printer Inkjet; exact/near title; saved 1000x1000 PNG"
3940,"An ink-tank printer designed for efficient everyday document and image printing. Its refillable ink system is suitable for users who regularly print at home, school, or in a small office.","PRINTER AND SCANNER","Epson L121 Ink Tank Printer.jpg","assets/products/Others/Epson L121 Ink Tank Printer.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/Epson_L121_Ink_Tank_Printer.jpg?v=1701758007,easypc,name,HIGH,DOWNLOADED,77180,"title=Epson L121 Ink Tank Printer; exact/near title; saved 1000x1000 JPEG"
11598,"A multifunction integrated ink-tank printer designed for printing and other common document-handling tasks. It is suitable for home, school, and office users who need a practical high-volume printing solution.","PRINTER AND SCANNER",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched Epson L3210; CSV is L3310"
11599,"A multifunction ink-tank printer with Wi-Fi connectivity designed for convenient printing and document handling. Wireless connectivity allows compatible devices to print without requiring a direct wired connection.","PRINTER AND SCANNER",,,,,rejected_wrong_variant,NONE,NOT_FOUND,0,"Matched Epson L3250; CSV is L3350"
8432,"An AMD Ryzen 3 3200G PRO processor for the AM4 socket with a 3.6GHz listed clock speed and integrated Radeon Vega 8 graphics. It is suitable for compatible budget desktop systems that do not require a separate graphics card.",PROCESSOR,"AMD Ryzen 3 3200g PRO Socket Am4 3.6ghz with Radeon Vega 8 Processor MPK.jpg","assets/products/Others/AMD Ryzen 3 3200g PRO Socket Am4 3.6ghz with Radeon Vega 8 Processor MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMD_Ryzen_3_3200g_Socket_Am4_3.6ghz_with_Radeon_Vega_8_Processor_MPK-a.png?v=1711008703,easypc,name,HIGH,DOWNLOADED,214976,"title=AMD Ryzen 3 3200g Socket Am4 3.6ghz with Radeon Vega 8 Processor MPK; token_ratio=0.93; saved 1000x1000 PNG"
11064,"An AMD Ryzen 5 3400G processor using the AM4 socket with a 3.7GHz listed clock speed and DDR4 platform support. Its integrated graphics make it suitable for compatible desktops without a dedicated GPU.",PROCESSOR,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
5640,"An AMD Ryzen 5 5500 AM4 processor with a 3.6GHz listed clock speed and AMD Wraith cooler included. It is designed for compatible desktop systems and general gaming or productivity workloads.",PROCESSOR,"AMD Ryzen 5 5500 Socket Am4 3.6GHz Processor with AMD wraith cooler MPK.jpg","assets/products/Others/AMD Ryzen 5 5500 Socket Am4 3.6GHz Processor with AMD wraith cooler MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMD_Ryzen_5_5500_Socket_Am4_3.6GHz_Processor-a.jpg?v=1703829370,easypc,name,HIGH,DOWNLOADED,49855,"title=AMD Ryzen 5 5500 6-Core 12-Thread AM4 Desktop Processor with AMD Wraith Cooler MPK; token_ratio=0.77; saved 1000x1000 JPEG"
10110,"An AMD Ryzen 5 5500GT processor using the AM4 socket and DDR4 platform with a 3.6GHz listed clock speed. It is designed for compatible desktop systems and everyday performance workloads.",PROCESSOR,"AMD Ryzen 5 5500GT 3.6GHz AM4 Socket DDR4 Processor MPK.jpg","assets/products/Others/AMD Ryzen 5 5500GT 3.6GHz AM4 Socket DDR4 Processor MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/61Euidn_WPL._AC_SX466.jpg?v=1758071990,easypc,name,HIGH,DOWNLOADED,27902,"title=AMD Ryzen 5 5500GT 6-Core Gaming Processor - AM4 Socket DDR4 MPK; token_ratio=0.82; saved 466x556 JPEG"
5663,"An AMD Ryzen 5 5600 processor for the AM4 socket with a 3.5GHz listed clock speed and Wraith Stealth cooler. It is suitable for gaming, productivity, and general-purpose desktop builds.",PROCESSOR,"AMD Ryzen 5 5600 Socket Am4 3.5GHz Processor with Wraith stealth cooler MPK.jpg","assets/products/Others/AMD Ryzen 5 5600 Socket Am4 3.5GHz Processor with Wraith stealth cooler MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/AMD_Ryzen_5_5600_Socket_Am4_3.5GHz_Processor-a.jpg?v=1703829955,easypc,name,HIGH,DOWNLOADED,48840,"title=AMD Ryzen 5 5600 Socket AM4 3.5GHz Processor with Wraith Stealth Cooler MPK; exact/near title; saved 1000x1000 JPEG"
9776,"An AMD Ryzen 5 5600GT processor using the AM4 socket and DDR4 memory platform with a 3.6GHz listed clock speed. It is designed for compatible desktops requiring capable everyday and gaming performance.",PROCESSOR,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
4513,"An AMD Ryzen 5 5600X AM4 processor with a 3.7GHz listed clock speed and Wraith Stealth cooler. It is designed for responsive gaming, productivity, and multitasking in compatible desktop systems.",PROCESSOR,"AMD Ryzen 5 5600X Socket AM4 3.7GHz Processor with Wraith Stealth Cooler MPK.jpg","assets/products/Others/AMD Ryzen 5 5600X Socket AM4 3.7GHz Processor with Wraith Stealth Cooler MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/products/AMD_Ryzen_5_5600X_Socket_AM4_3.7GHz_with_Wraith_Stealth-a.jpg?v=1705547741,easypc,name,HIGH,DOWNLOADED,53852,"title=AMD Ryzen 5 5600X 6-Core 12-Thread AM4 3.7GHz Gaming Processor with Wraith Stealth Cooler MPK; token_ratio=0.92; saved 1000x1000 JPEG"
10938,"An AMD Ryzen 5 8400F processor using the AM5 socket and DDR5 memory platform with a 4.2GHz listed clock speed. It is designed for modern desktop builds paired with a compatible dedicated graphics card.",PROCESSOR,"AMD Ryzen 5 8400F 4.2GHz AM5 Socket DDR5 Processor MPK.png","assets/products/Others/AMD Ryzen 5 8400F 4.2GHz AM5 Socket DDR5 Processor MPK.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/12de24399cba1ee675be3b1dfe7557d1.png?v=1784792107,easypc,name,HIGH,DOWNLOADED,158766,"title=AMD Ryzen 5 8400F 4.2GHz AM5 Socket DDR5 Processor MPK; exact/near title; saved 1000x1000 PNG"
7098,"An AMD Ryzen 7 5700G AM4 processor with a 3.8GHz listed clock speed, integrated Radeon Vega 8 graphics, and Wraith Stealth cooler. It is suitable for capable desktop systems that can use integrated graphics without a dedicated video card.",PROCESSOR,"AMD Ryzen 7 5700G Socket Am4 3.8GHz with Radeon Vega 8 wraith stealth cooler Processor MPK.jpg","assets/products/Others/AMD Ryzen 7 5700G Socket Am4 3.8GHz with Radeon Vega 8 wraith stealth cooler Processor MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMDRyzen75700G-a.png?v=1690800542,easypc,name,HIGH,DOWNLOADED,59524,"title=AMD Ryzen 7 5700G 8-Core 16-Thread AM4 APU with Radeon Vega 8 Graphics & Wraith Stealth Cooler MPK; token_ratio=0.75; saved 1000x1000 PNG"
7929,"An AMD Ryzen 7 5700X AM4 processor with a 3.4GHz listed clock speed and AMD Wraith Stealth cooler. It is designed for multitasking, gaming, and productivity-oriented desktop systems.",PROCESSOR,"AMD Ryzen 7 5700X Socket AM4 3.4GHz Processor with AMD Wraith Stealth cooler MPK.jpg","assets/products/Others/AMD Ryzen 7 5700X Socket AM4 3.4GHz Processor with AMD Wraith Stealth cooler MPK.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMD_Ryzen_7_5700X_Socket_AM4_3.4GHz_Processor_-a.png?v=1701936584,easypc,name,HIGH,DOWNLOADED,40738,"title=AMD Ryzen 7 5700X 8-Core 16-Thread AM4 Desktop Processor with AMD Wraith Stealth Cooler MPK; token_ratio=0.79; saved 1000x1000 PNG"
10102,"An AMD Ryzen 7 7700 processor using the AM5 socket with a 3.8GHz listed clock speed. It is designed for modern desktop builds requiring strong multitasking, gaming, and productivity performance.",PROCESSOR,"AMD Ryzen 7 7700 Socket AM5 3.8GHz Processor MPK.png","assets/products/Others/AMD Ryzen 7 7700 Socket AM5 3.8GHz Processor MPK.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10102-d.png?v=1750145830,easypc,name,HIGH,DOWNLOADED,346059,"title=AMD Ryzen 7 7700 8-Core 16-Thread Gaming Desktop Processor - Socket AM5 3.8GHz MPK; token_ratio=1.00; saved 1000x1000 PNG"
9608,"An AMD Ryzen 7 7800X3D processor using the AM5 socket and DDR5 platform with a listed 5.0GHz clock speed and Radeon graphics. It is particularly suited to high-performance gaming and demanding desktop workloads.",PROCESSOR,"AMD RYZEN 7 7800X3D Socket AM5 D5 5.0ghz with Radeon Graphics processor TTP.jpg","assets/products/Others/AMD RYZEN 7 7800X3D Socket AM5 D5 5.0ghz with Radeon Graphics processor TTP.jpg",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMD_RYZEN_7_7800X3D-a.jpg?v=1696489322,easypc,name,HIGH,DOWNLOADED,65295,"title=AMD RYZEN 7 7800X3D AM5 D5 5.0ghz with Radeon Graphics processor; token_ratio=0.85; saved 1200x1200 JPEG"
11065,"An AMD Ryzen 7 8700F processor using the AM5 socket and DDR5 memory with a 4.1GHz listed clock speed. It is designed for modern performance desktop systems paired with compatible dedicated graphics.",PROCESSOR,,,,,none,NONE,NOT_FOUND,0,"no confident EasyPC match"
9614,"An AMD Ryzen 7 9800X3D AM5 processor supporting DDR5 and featuring a listed 5.2GHz clock speed with Radeon graphics. It is designed for high-performance gaming and demanding computing workloads.",PROCESSOR,"AMD RYZEN 7 9800X3D Socket AM5 D5 5.2ghz with Radeon Graphics processor.png","assets/products/Others/AMD RYZEN 7 9800X3D Socket AM5 D5 5.2ghz with Radeon Graphics processor.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/AMDRYZEN79800X3DAM5D55.2ghzwithRadeonGraphicsprocessor_4.png?v=1732600073,easypc,name,HIGH,DOWNLOADED,251870,"title=AMD RYZEN 7 9800X3D AM5 D5 5.2ghz with Radeon Graphics processor; token_ratio=0.92; saved 1000x1000 PNG"
10057,"An AMD Ryzen 9 9900X processor using the AM5 socket and DDR5 platform with a 4.4GHz listed clock speed. It is designed for demanding gaming, content creation, multitasking, and professional desktop workloads.",PROCESSOR,"AMD Ryzen 9 9900X 4.4GHz AM5 Socket DDR5 Processor TTP.png","assets/products/Others/AMD Ryzen 9 9900X 4.4GHz AM5 Socket DDR5 Processor TTP.png",https://cdn.shopify.com/s/files/1/0101/4864/2879/files/10057-a.png?v=1768168684,easypc,name,HIGH,DOWNLOADED,522058,"title=AMD Ryzen 9 9900X 4.4GHz AM5 Socket DDR5 Processor TTP; exact/near title; saved 1000x1000 PNG"
